nID_SubjectOrganJoin;sName;sValue
1610;sAddress;<b>Адреса:</b> 81151, Львівська обл., Пустомитівський р-н, с. Давидів, вул. Галицька, 5
1610;sShapka_spend_meeting_404;Голові сільської ради<br>в Пустомитівському районі<br>Львівської області
1610;nID_Department_visitDay;145

1611;sAddress;<b>Адреса:</b>19700, Черкаська обл., м.Золотоноша, вул. Садовий проїзд, 3
1611;sNameOrgan;ЦНАП у м. Золотоноша
1611;sPhoneOrgan;<b>Телефон(и):</b> (04737) 5-26-68
1611;sMailClerk;economic@zolo.ck.ua
1611;sWorkTime;<b>Графік роботи:</b>понеділок, середа: 08.00-17.15 <br> вівторок, четвер 08.00-20.00 <br>п’ятниця 08.00-16.00<br>субота 09.00-13.00<br> Вихідний - Неділя
1611;sShapka_mode_worktime_529;Міському голові м.Золотоноша

1612;sNameOrgan;Голопристанська міська рада
1612;sAddress;<b>Адреса:</b> 75600, Херсонская обл., м.Гола Пристань, вул.1 Травня, 14
1612;sMailClerk;vykonkom@golapristan-mrada.gov.ua
1612;sPhoneOrgan;<b>Телефон(и):</b> (05539) 2-60-70
1612;sWorkTime;<p> понедiлок, середа: 08.00 - 17.15<br>вівторок, четвер: 09.00 - 20.00<br>п’ятниця: 08.00 - 16.00<br>субота: 09.00 - 16.00<br>Вихідний - Неділя</p>
1612;sOrgan;міського голови м. Гола пристань
1612;sShapkaGolova;міському голові <br> м. Гола Пристань

1613;sOrgan;голови Корабельної районної ради у м. Херсоні
1613;sAddress;<b>Адреса:</b> вул. Суворова, 29, м. Херсон, Херсонська область, 73000
1613;sNameOrgan;Корабельна районна рада у м. Херсоні
1613;sWorkTime;<b>Графік роботи:</b> понеділок-четвер: 8.00-17-00 год., п’ятниця: 8.00-15.45 год., обідня перерва: 12.15-13.00 год
1613;sPhoneOrgan;<b>Телефон(и):</b> (0552) 22-96-81
1613;sMailClerk;komsomol2007@ukr.net

1614;sOrgan;голови Дніпровської районної ради у м. Херсоні
1614;sAddress;<b>Адреса:</b> вул. Перекопська,166,  м. Херсон, Херсонська область, 73000
1614;sNameOrgan;Дніпровська районна рада у м. Херсоні
1614;sWorkTime;<b>Графік роботи:</b> понеділок-четвер: 8.00-17-00 год., п’ятниця: 8.00-15.45 год., обідня перерва: 12.15-13.00 год
1614;sPhoneOrgan;<b>Телефон(и):</b> (0552) 51-98-69
1614;sMailClerk;drik@ukr.net

1615;sNameOrgan;УПСЗН Білоцерківської міської ради
1615;sWorkTime;<b>Графік роботи:</b> понеділок - пятниця з 8.30 до 17.00 год., обідня перерва з 13.00 до 13.30 год.
1615;sPhoneOrgan;<b>Телефон:</b> +38(04563) 39-05-13, 5-85-34
1615;sAddress;<b>Адреса:</b> м.Біла Церква, пров. Ковальський, 14
1615;sMailClerk;valery.stavitsky@gmail.com

1617;sNameOrgan;ЦНАП Ватутінської міськради
1617;sPhoneOrgan; Телефон для довідок: (04740) 6-22-55
1617;sWorkTime;Графік роботи:<p>Понеділок, четвер, п’ятниця: 08.00-17.15<br>вівторок, середа: 08.00-20.00<br>субота: 08.00-15.30<br>Вихідний - Неділя</p>
1617;sMailClerk;vat_admincnap@ukr.net
1617;sAddress; Адреса: м. Ватутіне, пр-кт Дружби,8
1617;sShapka;ЦНАП міста Ватутін <br>міському голові Ватутіна
1617;shapka;ЦНАП міста Ватутін <br>міському голові Ватутіна

1618;sNameOrgan;ЦНАП м. Первомайськ
1618;sPhoneOrgan;<b>Телефон(и):</b> (05161) 4-26-90, 4-63-48
1618;sAddress;<b>Адреса:</b>19700, Миколаївська обл., м.Первомайськ, вул.Грушевського, 3
1618;sMailClerk;natashadc@mail.ru,sergey.donchenko@gmail.com,kukharenko.vsevolod@gmail.com,somati.orlik@gmail.com
1618;sWorkTime;<b>Графік роботи:</b> Понеділок: з 08.00 до 20.00<br>вівторок-п'ятниця: з 08.00 до 17.00<br>Вихідний: субота, неділя</p>
1618;sShapka_mode_worktime_529;Міському голові 
1618;sShapka_dozvil_na_reklamu_184;Директору депатрамента<br />житлово-комунального господарства

1621;sMailClerk;vnytrishnia.pol@yandex.ua
1621;sNameOrgan;Катеринопільська РДА
1621;sAddress;<b>Адреса:</b> вул. Соборна,12, смт. Катеринопіль, Черкаська область, 20500
1621;sWorkTime;<b>Графік роботи:</b> понеділок - четвер з 08.00 до 17-15, п'ятниця - з 08.00 до 16.00
1621;sPhoneOrgan;<b>Телефон(и):</b>(04742)2-22-46

1622;sNameOrgan;Дніпропетровське обласне управління лісового та мисливського господарства
1622;sAddress;<b>Адреса:</b> м. Дніпропетровськ, вул. Набережна Перемоги, 38, 2 поверх, каб. 30
1622;sPhoneOrgan;<b>Телефон(и):</b>  (056)713-76-13, 0990966019
1622;sMailClerk;hunter.dp@ukr.net
1622;sWorkTime;<b>Графік роботи:</b> Понеділок–п'ятниця, з 8-00 до 12-00, з 13-00 до 16-00.
1622;sShapka;Дніпропетровському обласному управлінню Лісового та мисливського господарства
1622;sTax;держмито: 1,70грн,<br>Отримувач платежу: УДКСУ в Жовтневому районі<br>р/р 31414700700005<br>МФО 805012<br>Код бюджетної класифікації 22090200<br>
1622;sRekv; отримувач платежу: ГУКуДн-ській обл.<br>р/р 33219879715005<br>МФО 805012<br>Код бюджетної класифікації 22012500<br>
1622;sSum;=[anType]=='1'?'за посвідчення мисливця: 60,00грн':[anType]=='2'?'за контрольну картку: 10,00грн':[anType]=='3'?'за дублікат посвідчення мисливця: 130,00грн':[anType]=='4'?'за дублікат контрольної картки: 30,00грн':''
1622;nID_Department_visitDay;148

1623;shapka; Відділу Держгеокадастру у Гусятинському районі
1623;sRekv;УК у Гусятин.р-ні, отг м.Гусятин<br>Одержувач: 22012500<br>Рахунок: 33210879727661<br>МФО: 838012<br>ЄДРПОУ: 37373001 
1623;sMailClerk;cnap_gus@ukr.net
1623;nRegion;9
1623;sMailClerk_dgk;husiatyn.te@land.gov.ua
1623;sAddress;<b>Адреса:</b> 48201,Тернопільська область, Гусятинський район, смт. Гусятин, вул. Незалежності, 12
1623;sNameOrgan;ЦНАП Гусятинської РДА
1623;sPhoneOrgan;<b>Телефон(и):</b> (0357) 2-19-86
1623;sWorkTime;<b>Графік роботи:</b> <p>Понеділок-вівторок : 08.00-17.15 <br>середа-четвер 08.00-20.00<br>п’ятниця: 08.00-16.00<br>субота 08.00-17.15</p>
1623;sShapka;Начальнику відділу Держгеокадастру у Гусятинському районі

1624;sShapka;ЦНАП Уманського району <br>Голові уманської районної державної адміністрації
1624;shapka;ЦНАП Уманського району <br>Голові уманської районної державної адміністрації
1624;sAddress;<b>Адреса:</b> м Умань, вул. Леніна(декомунізація???), 8
1624;sMailClerk;econom@it-tim.net
1624;sNameOrgan;ЦНАП Уманського району
1624;sWorkTime;<b>Графік роботи:</b> понеділок-четвер 8.00-17.15, п’ятниця 8.00-16.00, Без перерви на обід
1624;sPhoneOrgan;<b>Телефон(и):</b> 4-01-99

1625;sShapka;ЦНАП Канівського району <br>Голові канівської районної державної адміністрації
1625;shapka;ЦНАП Канівського району <br>Голові канівської районної державної адміністрації
1625;sAddress;<b>Адреса:</b> м.Канів, вул. Шевченка,49
1625;sMailClerk;kaniv_cnap@ukr.net
1625;sNameOrgan;ЦНАП Канівського району
1625;sWorkTime;<b>Графік роботи:</b> Понеділок, Вівторок, Середа, Четвер - з 8.00 до 17.15, П'ятниця – 8.00 до 16.00
1625;sPhoneOrgan;<b>Телефон(и):</b> 3-17-78

1626;shapka; Відділу Держгеокадастру у Бережанському районі
1626;sRekv;УК у Бережан.р-ні, м.Бережани<br>Одержувач: 22012500<br>Рахунок: 33219879727004<br>МФО: 838012<br>ЄДРПОУ: 37737751
1626;sMailClerk;vidil_rda756@ukr.net
1626;sMailClerk_dgk;zbarazh.te@land.gov.u
1626;nRegion;9
1626;sAddress;<b>Адреса:</b> 47501, Тернопільська обл., м. Бережани, вул. Шевченка, 15
1626;sNameOrgan;Відділ з питань надання адміністративних послуг Бережанської районної державної адміністрації
1626;sPhoneOrgan;<b>Телефон(и):</b> (03548) 2-12-06
1626;sWorkTime;<b>Графік роботи:</b> <p>Понеділок, середа: 08.00-17.15<br>Вівторок, четвер: 08.00-20.00<br>П'ятниця: 08.00-16.00<br>Субота: 08.00-15.00</p>
1626;sShapka;Начальнику відділу Держгеокадастру у Бережанському  районі

1627;shapka; Відділу Держгеокадастру у Борщівському районі
1627;sRekv;УК у Борщів.р-ні, м.Борщів<br>Одержувач: 22012500<br>Рахунок: 33215879727031<br>МФО: 838012<br>ЄДРПОУ: 37971052 
1627;sMailClerk;oleg_org@ukr.net
1627;sMailClerk_dgk;znap_borshchiv@ukr.net
1627;sAddress;<b>Адреса:</b> 48702, Тернопільська обл., м. Борщів, вул. Шевченка, 20А
1627;sNameOrgan;Борщівський відділ-центр надання адміністративних послуг та видачі дозвільних документів
1627;sPhoneOrgan;<b>Телефон(и):</b> (03541) 2 24 78
1627;sWorkTime;<b>Графік роботи:</b> <p>Понеділок, середа, п'ятниця, субота:09.00-15.00<br>вівторок, четвер: 11.00-20.00</p>
1627;sShapka;Начальнику відділу Держгеокадастру у Борщівському районі

1628;shapka; Відділу Держгеокадастру у Бучацькому районі
1628;sRekv;УК у Бучацьк.р-ні/м.Бучач<br>Одержувач: 22012500<br>Рахунок: 33213879727077<br>МФО: 838012<br>ЄДРПОУ: 38038030
1628;sMailClerk;cnap-buch@ukr.net
1628;sMailClerk_dgk;buchack.te@land.gov.ua
1628;sAddress;<b>Адреса:</b>48400, Тернопільська обл., м. Бучач, вул. Майдан Волі, 1
1628;sNameOrgan;ЦНАП Бучацької РДА
1628;sPhoneOrgan;<b>Телефон(и):</b> (03544) 2-17-61
1628;sWorkTime;<b>Графік роботи:</b> <p>понеділок, середа, п'ятниця: 08.00-17.15<br>вівторок, четвер: 08.00-20.00<br>субота: 09.00-15.00</p>
1628;sShapka;Начальнику відділу Держгеокадастру у Бучацькому районі

1629;shapka; Відділу Держгеокадастру у Збаразькому районі
1629;sRekv; УК у Збаразьк.р-ні/ м.Збараж<br>Одержувач: 22012500<br>Рахунок: 33210879727199<br>МФО: 838012<br>ЄДРПОУ: 37753768 
1629;sMailClerk;tsnap@zbarazh-rda.gov.ua
1629;sMailClerk_dgk;zbarazh.te@land.gov.ua
1629;sAddress;<b>Адреса:</b>47302, Тернопільська обл., м. Збараж, майдан І.Франка, 1
1629;sNameOrgan;ЦНАП Збаразької РДА
1629;sPhoneOrgan;<b>Телефон(и):</b> (03550) 21172
1629;sWorkTime;<b>Графік роботи:</b> <p>понеділок, середа,четвер: 9:00-16:15; вівторок: 9:00-18:15; п'ятниця: 9:00-16:00</p>
1629;sShapka;Начальнику відділу Держгеокадастру у Збаразькому районі

1630;shapka; Відділу Держгеокадастру у Зборівському районі
1630;sRekv; УК у Зборів.р-ні/ м.Зборів<br>Одержувач: 22012500<br>Рахунок: 33212879727238<br>МФО: 838012<br>ЄДРПОУ: 37943418  
1630;sMailClerk;Doz_ofis@ukr.net
1630;sMailClerk_dgk;zboriv.te@land.gov.ua
1630;sAddress;<b>Адреса:</b>47201, Тернопільська обл., м. Зборів, вул. Б. Хмельницького, 24
1630;sNameOrgan;ЦНАП Зборівської  РДА
1630;sPhoneOrgan;<b>Телефон(и):</b> (03540) 2-16-65
1630;sWorkTime;<b>Графік роботи:</b> <p>понеділок,середа,п'ятниця: 9:00-16:00<br>вівторок, четвер:13:00-20:00<br>субота: 8:00-15:00</p>
